관리번호,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,통합영업상태명,영업상태명,소재지시설전화번호,소재지면적정보,X좌표값,Y좌표값,영업장주변구분명,급수시설구분명,다중이용업소여부,시설총규모정보,카테고리
5610000-101-2025-00086,대가푸드,20250317,"경기도 수원시 영통구 산남로29번길 1, 1층 (매탄동)",경기도 수원시 영통구 매탄동 231-10,16539.0,37.265678689,127.0488000577,영업/정상,영업,,5.75,204256.395276992,418191.178038601,,,N,5.75,한식
5610000-101-2006-00198,대경감자탕,20061110,"경기도 수원시 영통구 영통로501번길 36, 1층 일부호 (영통동)",경기도 수원시 영통구 영통동 952-1,16706.0,37.2649439,127.0768306217,영업/정상,영업,,99.00,206743.557085003,418112.230755702,,,N,99.0,한식
3760000-101-2007-00293,대경감자탕,20071206,경기도 수원시 권선구 곡반정로65번길 11 (곡반정동),경기도 수원시 권선구 곡반정동 593-10,16672.0,37.2345353059,127.0279604625,영업/정상,영업,031-236-3382,133.78,202409.466609363,414734.267746332,,상수도전용,N,133.78,한식
3760000-101-1998-00073,대관령감자탕,19980707,경기도 수원시 권선구 정조로 513 (세류동),경기도 수원시 권선구 세류동 544-4,16587.0,37.254982499,127.0110532773,영업/정상,영업,031-292-2946,15.20,200914.100223954,417006.681670435,주택가주변,상수도전용,N,15.2,한식
3750000-101-2012-00153,대관령장칼국수,20121203,"경기도 수원시 장안구 경수대로1078번길 9, 1층 (파장동)",경기도 수원시 장안구 파장동 267-6,16205.0,37.309736782,126.9947873516,영업/정상,영업,,56.58,199468.520470682,423085.072139752,,,N,56.58,한식
3760000-101-2014-00281,대구아지야,20141201,경기도 수원시 권선구 금곡로118번길 60 (금곡동),경기도 수원시 권선구 금곡동 1090-7,16388.0,37.271842434,126.9425814509,영업/정상,영업,031-297-5268,85.19,194836.682572949,418877.516307121,기타,상수도전용,N,85.19,한식
3760000-101-1997-00112,대구왕뽈때기,19970818,경기도 수원시 권선구 일월천로15번길 5-6 (구운동),경기도 수원시 권선구 구운동 901-3,16412.0,37.2835984084,126.9724906049,영업/정상,영업,031-295-0195,140.91,197488.939162327,420184.331556044,기타,상수도전용,N,140.91,한식
3750000-101-2001-00384,대길소금구이,20011009,경기도 수원시 장안구 팔달로279번길 10 (영화동),경기도 수원시 장안구 영화동 164-24,16269.0,37.2904051071,127.014919479,영업/정상,영업,031-255-6894,50.44,201253.4430908,420936.050316447,기타,상수도전용,N,50.44,한식
3770000-101-2024-00202,대나무골황칠담양추어탕,20240614,"경기도 수원시 팔달구 중부대로 56, 1층 102호 (인계동, 올터리더스)",경기도 수원시 팔달구 인계동 749-9 올터리더스,16470.0,37.2753758405,127.0230357837,영업/정상,영업,,65.25,201970.405635596,419267.955437465,,상수도전용,N,65.25,한식
3760000-101-2009-00124,대나무촌,20090727,경기도 수원시 권선구 일월천로15번길 21-1 (구운동),경기도 수원시 권선구 구운동 902-1,16412.0,37.284038768,126.9721942264,영업/정상,영업,031-295-6229,188.90,197461.213060289,420230.335675729,주택가주변,상수도전용,N,188.9,한식
3760000-101-2002-00366,대단한돈까스 수원권선점,20020802,경기도 수원시 권선구 권광로56번길 23 (권선동),경기도 수원시 권선구 권선동 1255-6,16556.0,37.2527239399,127.0298316383,영업/정상,영업,031-237-2092,100.96,202574.211322809,416756.695340992,기타,상수도전용,N,100.96,한식
5610000-101-2002-00830,대덕골보쌈칼국수 수원점,20021108,경기도 수원시 영통구 청명로77번길 28 (영통동),경기도 수원시 영통구 영통동 1036-10,16705.0,37.2528055467,127.0778006281,영업/정상,영업,031-203-2258,98.39,206832.632817937,416767.509537311,,상수도전용,N,98.39,한식
5610000-101-2018-00062,대동집 수원광교점,20180314,"경기도 수원시 영통구 법조로149번길 237, 1층 (하동)",경기도 수원시 영통구 하동 965,16512.0,37.2937798637,127.069437106,영업/정상,영업,031-213-5443,112.55,206083.781901549,421314.387516786,,,N,112.55,한식
3760000-101-2014-00105,대동집 수원호매실점,20140610,"경기도 수원시 권선구 금곡로102번길 49-10, 1층 (금곡동)",경기도 수원시 권선구 금곡동 1090-10,16388.0,37.2721750338,126.942387253,영업/정상,영업,031-295-3902,68.76,194819.428127552,418914.909639368,기타,상수도전용,N,68.76,한식
5610000-101-2023-00444,대만족 광교점,20231130,"경기도 수원시 영통구 웰빙타운로 47, 골드클래스2 1층 106호 (이의동)",경기도 수원시 영통구 이의동 1201,16224.0,37.305104756,127.0462287855,영업/정상,영업,,44.05,204026.791121512,422569.243269316,,,N,44.05,한식
3770000-101-2014-00317,대만족 족발·보쌈 화서점,20141218,경기도 수원시 팔달구 동말로78번길 21 (화서동),경기도 수원시 팔달구 화서동 93-18,16441.0,37.2777982859,127.0027615521,영업/정상,영업,,53.57,200173.695323389,419538.160710583,,상수도전용,N,53.57,한식
5610000-101-2006-00229,대머리칼국수,20061229,"경기도 수원시 영통구 영통로200번길 59, 1층 102호 일부,103호 (영통동)",경기도 수원시 영통구 영통동 1112-1,16690.0,37.2444924377,127.059863231,영업/정상,영업,031-273-2338,148.76,205242.122758713,415840.143022215,,,N,148.76,한식
5610000-101-2014-00052,대박,20140310,경기도 수원시 영통구 영통로174번길 92 (망포동),경기도 수원시 영통구 망포동 355-2,16690.0,37.2437468473,127.0605553407,영업/정상,영업,031-203-9403,88.20,205302.442449787,415760.893124452,,상수도전용,N,88.2,한식
5610000-101-2016-00164,대박 국밥,20160616,"경기도 수원시 영통구 산남로 107-1, 1층 일부호 (매탄동)",경기도 수원시 영통구 매탄동 130-59,16525.0,37.2725251827,127.050090156,영업/정상,영업,,56.44,204369.019143008,418954.75807203,,상수도전용,N,56.44,한식
3760000-101-2007-00222,대박고기집,20070927,경기도 수원시 권선구 정조로388번길 13 (세류동),경기도 수원시 권선구 세류동 1158-25,16660.0,37.2443910997,127.0154400574,영업/정상,영업,031-221-3310,77.80,201298.332475787,415830.750172046,,상수도전용,N,77.8,한식
5610000-101-1993-00154,대박고깃집,19930413,"경기도 수원시 영통구 산남로 7, 1층 (매탄동)",경기도 수원시 영통구 매탄동 840-3,16539.0,37.2645003136,127.0470815435,영업/정상,영업,031-212-4707,24.05,204104.85,418064.399999999,,,N,24.05,한식
3750000-101-2005-00149,대박고깃집,20050630,경기도 수원시 장안구 정조로 1094-3 (송죽동),경기도 수원시 장안구 송죽동 455-15,16303.0,37.3028106338,127.0024727977,영업/정상,영업,031-246-2269,135.09,200148.447321756,422313.617954757,,상수도전용,N,135.09,한식
3770000-101-1992-00029,대박고깃집,19920907,경기도 수원시 팔달구 장다리로 287 (인계동),경기도 수원시 팔달구 인계동 955-8,16482.0,37.2748407467,127.0289722302,영업/정상,영업,031-232-9292,74.28,202497.714640241,419209.630500336,,상수도전용,N,74.28,한식
5610000-101-2019-00405,대박고깃집,20191204,"경기도 수원시 영통구 중부대로448번길 23, 1층 (원천동)",경기도 수원시 영통구 원천동 223,16520.0,37.2682742481,127.0630971585,영업/정상,영업,,151.70,205536.473933742,418480.630865345,,,N,151.7,한식
3760000-101-2006-00095,대박고깃집(세류점),20060613,경기도 수원시 권선구 세지로 85 (세류동),경기도 수원시 권선구 세류동 854-1,16577.0,37.2595628156,127.0179479449,영업/정상,영업,031-226-3352,108.07,201517.436690799,417511.501443227,,상수도전용,N,108.07,한식
3760000-101-2013-00135,대박고깃집(탑동점),20130912,"경기도 수원시 권선구 하탑로 38, 106호 (탑동, 서수프라자)",경기도 수원시 권선구 탑동 863-1 서수프라자 106호,16610.0,37.2687041973,126.9758202246,영업/정상,영업,031-227-4040,97.68,197781.543053394,418529.2670411,주택가주변,상수도전용,N,97.68,한식
3760000-101-2018-00287,대박나소 본점,20181228,"경기도 수원시 권선구 서수원로99번길 2, 1층 (오목천동)",경기도 수원시 권선구 오목천동 670-3,16640.0,37.237298248,126.9734785715,영업/정상,영업,031-293-9336,298.39,197573.833889731,415050.564638568,,상수도전용,N,298.39,한식
3760000-101-2011-00024,대박빈대떡,20110217,"경기도 수원시 권선구 권중로56번길 27 (권선동,1층)",경기도 수원시 권선구 권선동 1255-5 1층,16556.0,37.2528504009,127.0298985104,영업/정상,영업,031-232-9932,59.48,202578.700268687,416770.074234593,기타,상수도전용,N,59.48,한식
3760000-101-2017-00115,대박솥뚜껑삼겹살,20170613,"경기도 수원시 권선구 금호로 77-6, 1층 (금곡동)",경기도 수원시 권선구 금곡동 1140-8 1층,16393.0,37.2713338167,126.9592443472,영업/정상,영업,,100.02,196314.797722916,418820.898092194,기타,상수도전용,N,100.02,한식
5610000-101-2009-00071,대박이네,20090513,"경기도 수원시 영통구 삼성로277번길 15, 1층 (원천동)",경기도 수원시 영통구 원천동 258-19,16521.0,37.266725587,127.0635685206,영업/정상,영업,,97.75,205567.791155084,418310.78179145,,,N,97.75,한식
3770000-101-2010-00102,대박집,20100514,"경기도 수원시 팔달구 향교로 123 (교동, 101호)",경기도 수원시 팔달구 교동 79-3,16463.0,37.2723728495,127.0138395977,영업/정상,영업,,60.10,201155.442934447,418936.031890749,,,N,60.1,한식
3770000-101-2025-00089,대박집포차,20250407,"경기도 수원시 팔달구 고화로13번길 22, 1층 (고등동)",경기도 수원시 팔달구 고등동 81-8,16445.0,37.2703691771,127.006679083,영업/정상,영업,,27.37,200515.533853688,418711.675647184,,,N,27.37,한식
3760000-101-2019-00291,대박코다리,20191021,"경기도 수원시 권선구 권선로 568-24, 1층 (세류동)",경기도 수원시 권선구 세류동 173-2,16576.0,37.2615451751,127.0133678773,영업/정상,영업,031-222-7792,104.62,201113.342387912,417736.339356576,,,N,104.62,한식
3750000-101-2020-00140,대박포차,20201012,"경기도 수원시 장안구 창훈로66번길 11-3, 115(나,다)호 (연무동, 유천프라자)",경기도 수원시 장안구 연무동 21,16214.0,37.2979323316,127.0284559336,영업/정상,영업,031-257-2324,43.20,202451.861745607,421775.346882515,,상수도전용,N,43.2,한식
3760000-101-2006-00046,대박포차,20060330,경기도 수원시 권선구 장다리로 103 (권선동),경기도 수원시 권선구 권선동 972-12,16564.0,37.2594693341,127.0215685559,영업/정상,영업,031-224-6779,39.03,201839.331219417,417505.509719703,기타,상수도전용,N,39.03,한식
3760000-101-2022-00289,대보뜰남원추어탕,20221107,경기도 수원시 권선구 매송고색로 634-24 (고색동),경기도 수원시 권선구 고색동 908-4,16641.0,37.2457288269,126.972021794,영업/정상,영업,031-293-0571,132.03,197475.129253038,415984.824071871,,,N,132.03,한식
5610000-101-2023-00056,대성,20230214,"경기도 수원시 영통구 태장로54번길 106, 상가동 1,2층 101,102,103,104,201,202호 (망포동, 동수원2차 쌍용스윗닷홈)",경기도 수원시 영통구 망포동 702 동수원2차 쌍용스윗닷홈,16687.0,37.2343039585,127.0519407783,영업/정상,영업,,259.80,204654.286547402,414693.795659529,,,Y,259.8,한식
3770000-101-2007-00233,대성농장 생오리,20070912,경기도 수원시 팔달구 중부대로239번길 35 (우만동),경기도 수원시 팔달구 우만동 68-7,16497.0,37.2770830291,127.0422009089,영업/정상,영업,,140.22,203673.824522889,419455.78218087,,상수도전용,N,140.22,한식
3770000-101-2008-00195,대성농장생오리,20080814,경기도 수원시 팔달구 인계로 53 (인계동),경기도 수원시 팔달구 인계동 871-5,16474.0,37.2695106452,127.0237495114,영업/정상,영업,031-235-0009,199.34,202042.109445432,418630.264720832,,,N,199.34,한식
3770000-101-1994-60020,대성식당,19941111,"경기도 수원시 팔달구 행궁로 88, 1층 (교동)",경기도 수원시 팔달구 교동 3-11,16463.0,37.2746421752,127.0155056602,영업/정상,영업,031-253-0340,125.40,201302.767746331,419180.402327697,기타,상수도전용,N,125.4,한식
3760000-101-2020-00161,대영식당,20200622,"경기도 수원시 권선구 삼천병마로1598번길 46, 1층 (오목천동)",경기도 수원시 권선구 오목천동 314-19,16635.0,37.2460798935,126.9658855887,영업/정상,영업,,132.36,196901.816604611,416021.991049981,,,N,132.36,한식
3750000-101-1999-00368,대왕삼계탕,19991213,"경기도 수원시 장안구 수성로290번길 74, 1층 101-104호 (영화동)",경기도 수원시 장안구 영화동 421-22 진명빌딩,16273.0,37.2879347949,127.0060793215,영업/정상,영업,031-255-1588,80.94,200468.108320406,420664.444876389,주택가주변,상수도전용,N,80.94,한식
3760000-101-2007-00084,대원뼈다귀감자탕,20070425,경기도 수원시 권선구 수인로296번길 10-24 (구운동),경기도 수원시 권선구 구운동 904-9,16412.0,37.2829020968,126.9719878299,영업/정상,영업,031-297-7749,242.60,197444.520911805,420107.509870434,,상수도전용,N,242.6,한식
3760000-101-2001-00309,대원식당,20010416,경기도 수원시 권선구 매송고색로711번길 17-1 (고색동),경기도 수원시 권선구 고색동 890-40,16625.0,37.2519097834,126.9816310581,영업/정상,영업,031-246-8796,15.00,198298.939500662,416665.13785947,기타,상수도전용,N,15.0,한식
3750000-101-2011-00014,대율식당,20110223,경기도 수원시 장안구 서부로2167번길 45 (율전동),경기도 수원시 장안구 율전동 213-2,16357.0,37.3020219465,126.9702857621,영업/정상,영업,031-256-5927,45.54,197292.313627136,422226.026005156,,,N,45.54,한식
5610000-101-1986-00035,대전순대,19860113,경기도 수원시 영통구 중부대로 286 (매탄동),경기도 수원시 영통구 매탄동 127-26,16531.0,37.2736123817,127.0468126521,영업/정상,영업,031-215-6655,17.42,204079.355809915,419071.648366428,,,N,17.42,한식
3750000-101-2005-00240,대전순대24시,20051026,"경기도 수원시 장안구 파장로 62, 1층 (파장동)",경기도 수원시 장안구 파장동 589-5,16350.0,37.3058756311,126.9940345738,영업/정상,영업,031-256-0120,32.30,199399.093176438,422653.629705323,,상수도전용,N,32.3,한식
3760000-101-2016-00148,대정승,20160711,경기도 수원시 권선구 세지로27번길 9-1 (세류동),경기도 수원시 권선구 세류동 1012-15,16588.0,37.2548643107,127.0151925595,영업/정상,영업,,83.00,201275.90207784,416990.624466306,,,N,83.0,한식
3760000-101-2019-00025,대천종가집 갈치조림전문점,20190121,"경기도 수원시 권선구 정조로 396, 1층 (세류동)",경기도 수원시 권선구 세류동 1146-29 1층,16660.0,37.2448837152,127.0146701945,영업/정상,영업,,26.00,201229.45069945,415886.250630877,,상수도전용,N,26.0,한식
3770000-101-1997-60050,대청마루,19970107,경기도 수원시 팔달구 향교로 19 (매산로1가),경기도 수원시 팔달구 매산로1가 37-9,16455.0,37.2682812675,127.0031624986,영업/정상,영업,031-248-0660,214.71,200209.716384504,418482.672168736,유흥업소밀집지역,상수도전용,Y,214.71,한식
3770000-101-2025-00129,대패담다,20250521,"경기도 수원시 팔달구 월드컵로321번길 34-19, 1층 (우만동)",경기도 수원시 팔달구 우만동 502,16236.0,37.2866136061,127.0314146007,영업/정상,영업,,218.10,202717.775076778,420512.195668931,,,N,218.1,한식
